Identificator;Date;Month;Day;Year;Hour;Minute;Second;Temperature;Relative_humidity;Light;Soil_temperature;Permittivity;Electroconductivity;Volumetric_water_content;Diameter;Battery_voltage
16962385;2022-01-01 07:44:17;1;1;2022;7;44;17;25.69;72;3903;23.61;9.29;47;0.206;12.7007;3.92
16962514;2022-01-01 07:49:33;1;1;2022;7;49;33;25.64;73;20225;23.63;9.09;47;0.202;12.7003;3.9
16963053;2022-01-01 08:10:48;1;1;2022;8;10;48;26.37;71;16048;23.73;9.21;47;0.204;12.6993;3.9
16963179;2022-01-01 08:16:03;1;1;2022;8;16;3;26.56;70;5443;23.73;9.26;47;0.205;12.6969;3.92
16963576;2022-01-01 08:31:59;1;1;2022;8;31;59;25.97;71;8142;23.81;9.26;47;0.204;12.6991;3.9
16963712;2022-01-01 08:37:14;1;1;2022;8;37;14;25.82;71;4601;23.81;9.24;47;0.204;12.7001;3.93
16963859;2022-01-01 08:42:29;1;1;2022;8;42;29;25.32;73;4655;23.84;9.29;47;0.204;12.7021;3.93
16964128;2022-01-01 08:53:07;1;1;2022;8;53;7;24.77;74;8236;23.86;9.26;47;0.204;12.7044;3.9
16964396;2022-01-01 09:03:40;1;1;2022;9;3;40;24.5;75;7864;23.96;9.31;47;0.204;12.7066;3.9
16964828;2022-01-01 09:19:41;1;1;2022;9;19;41;24.82;74;3442;23.96;9.31;47;0.204;12.7068;3.93
16964970;2022-01-01 09:25:03;1;1;2022;9;25;3;24.69;74;2526;23.96;9.16;47;0.201;12.707;3.93
16965111;2022-01-01 09:30:19;1;1;2022;9;30;19;24.66;75;3702;23.99;9.29;47;0.203;12.7072;3.93
16965257;2022-01-01 09:35:40;1;1;2022;9;35;40;24.6;74;3923;24.04;9.29;47;0.203;12.7076;3.93
16965401;2022-01-01 09:40:57;1;1;2022;9;40;57;24.41;75;2505;24.04;9.16;47;0.201;12.7084;3.92
16965545;2022-01-01 09:46:13;1;1;2022;9;46;13;24.39;75;2648;24.04;9.33;47;0.204;12.7087;3.92
16965812;2022-01-01 09:56:46;1;1;2022;9;56;46;24.08;75;2009;24.04;9.33;47;0.204;12.7105;3.91
16965948;2022-01-01 10:02:02;1;1;2022;10;2;2;23.55;77;1211;24.06;9.24;47;0.202;12.7117;3.91
16966091;2022-01-01 10:07:19;1;1;2022;10;7;19;23.46;77;1667;24.06;9.29;47;0.203;12.7123;3.91
16966367;2022-01-01 10:17:59;1;1;2022;10;17;59;22.86;78;583;24.11;9.29;47;0.203;12.7156;3.9
16966514;2022-01-01 10:23:17;1;1;2022;10;23;17;22.65;79;399;24.14;9.21;47;0.201;12.7166;3.9
16966658;2022-01-01 10:28:35;1;1;2022;10;28;35;22.48;79;252;24.14;9.19;47;0.2;12.7182;3.9
16966794;2022-01-01 10:33:53;1;1;2022;10;33;53;22.36;80;138;24.14;9.29;47;0.202;12.7195;3.9
16966931;2022-01-01 10:39:11;1;1;2022;10;39;11;22.24;80;63;24.16;9.24;47;0.201;12.7209;3.9
16967217;2022-01-01 10:49:48;1;1;2022;10;49;48;22.08;81;3;24.16;9.29;46;0.202;12.7225;3.9
16967647;2022-01-01 11:06:10;1;1;2022;11;6;10;21.83;82;0;24.19;9.21;47;0.2;12.7252;3.9
16967784;2022-01-01 11:11:29;1;1;2022;11;11;29;21.82;82;0;24.24;9.31;47;0.202;12.7255;3.9
16967919;2022-01-01 11:16:48;1;1;2022;11;16;48;21.82;82;0;24.22;9.33;47;0.203;12.7258;3.9
16968053;2022-01-01 11:22:07;1;1;2022;11;22;7;21.72;83;0;24.22;9.14;47;0.199;12.7266;3.9
16968341;2022-01-01 11:32:51;1;1;2022;11;32;51;21.58;84;0;24.27;9.36;47;0.203;12.7277;3.9
16968638;2022-01-01 11:43:36;1;1;2022;11;43;36;21.43;84;0;24.22;9.19;47;0.2;12.7289;3.9
16968789;2022-01-01 11:48:55;1;1;2022;11;48;55;21.43;84;0;24.22;9.16;47;0.199;12.7288;3.9
16968927;2022-01-01 11:54:14;1;1;2022;11;54;14;21.42;84;0;24.22;9.19;47;0.2;12.729;3.9
16969200;2022-01-01 12:04:58;1;1;2022;12;4;58;21.43;84;0;24.22;9.24;47;0.201;12.7293;3.9
16969332;2022-01-01 12:10:17;1;1;2022;12;10;17;21.37;85;0;24.22;9.33;47;0.203;12.7296;3.9
16969464;2022-01-01 12:15:37;1;1;2022;12;15;37;21.32;85;0;24.22;9.24;47;0.201;12.7298;3.9
16969596;2022-01-01 12:20:56;1;1;2022;12;20;56;21.27;85;0;24.22;9.21;47;0.2;12.7301;3.9
16969731;2022-01-01 12:26:15;1;1;2022;12;26;15;21.25;85;0;24.22;9.24;47;0.201;12.7302;3.9
16970000;2022-01-01 12:37:00;1;1;2022;12;37;0;21.22;86;0;24.22;9.24;47;0.201;12.7307;3.9
16970267;2022-01-01 12:47:50;1;1;2022;12;47;50;21.17;86;0;24.22;9.21;47;0.2;12.7311;3.9
16970403;2022-01-01 12:53:09;1;1;2022;12;53;9;21.15;87;0;24.22;9.24;47;0.201;12.7314;3.9
16970547;2022-01-01 12:58:28;1;1;2022;12;58;28;21.13;87;0;24.16;9.24;47;0.201;12.7315;3.9
16970687;2022-01-01 13:03:47;1;1;2022;13;3;47;21.07;87;0;24.19;9.31;47;0.202;12.7316;3.9
16970828;2022-01-01 13:09:07;1;1;2022;13;9;7;21.08;87;0;24.16;9.26;47;0.202;12.7319;3.9
16970966;2022-01-01 13:14:26;1;1;2022;13;14;26;21.13;87;0;24.16;9.21;47;0.201;12.7318;3.9
16971100;2022-01-01 13:19:45;1;1;2022;13;19;45;21.19;87;0;24.19;9.14;47;0.199;12.7317;3.9
16971359;2022-01-01 13:30:24;1;1;2022;13;30;24;21.06;87;0;24.14;9.21;47;0.201;12.7317;3.9
16971487;2022-01-01 13:35:43;1;1;2022;13;35;43;20.99;88;0;24.16;9.16;47;0.2;12.732;3.9
16971755;2022-01-01 13:46:37;1;1;2022;13;46;37;21.11;88;0;24.14;9.14;47;0.199;12.7318;3.9
16971895;2022-01-01 13:52:07;1;1;2022;13;52;7;21.1;88;0;24.11;9.24;47;0.202;12.7317;3.9
16972019;2022-01-01 13:57:26;1;1;2022;13;57;26;21;88;0;24.11;9.11;47;0.199;12.732;3.9
16972303;2022-01-01 14:08:11;1;1;2022;14;8;11;21.04;88;0;24.11;9.21;46;0.201;12.7319;3.9
16972430;2022-01-01 14:13:36;1;1;2022;14;13;36;20.98;88;0;24.09;9.31;45;0.203;12.7319;3.9
16972930;2022-01-01 14:35:06;1;1;2022;14;35;6;20.83;89;0;24.06;9.19;47;0.201;12.7328;3.9
16973052;2022-01-01 14:40:25;1;1;2022;14;40;25;20.83;89;0;24.06;9.24;47;0.202;12.7329;3.9
16973430;2022-01-01 14:56:52;1;1;2022;14;56;52;20.65;90;0;24.04;9.29;47;0.203;12.7332;3.9
16973543;2022-01-01 15:02:11;1;1;2022;15;2;11;20.65;90;0;24.11;9.14;47;0.2;12.7332;3.9
16973924;2022-01-01 15:18:18;1;1;2022;15;18;18;20.43;91;0;24.01;9.06;47;0.199;12.7337;3.9
16974055;2022-01-01 15:23:38;1;1;2022;15;23;38;20.41;91;0;23.94;9.24;45;0.203;12.7339;3.9
16974178;2022-01-01 15:28:58;1;1;2022;15;28;58;20.4;91;0;23.96;9.26;47;0.203;12.734;3.9
16974427;2022-01-01 15:39:43;1;1;2022;15;39;43;20.33;91;0;23.96;9.21;47;0.202;12.7338;3.9
16974551;2022-01-01 15:45:03;1;1;2022;15;45;3;20.34;91;0;23.96;9.19;47;0.202;12.735;3.9
16974675;2022-01-01 15:50:23;1;1;2022;15;50;23;20.33;91;0;23.96;9.16;47;0.201;12.7376;3.9
16974795;2022-01-01 15:55:42;1;1;2022;15;55;42;20.31;91;0;23.94;9.36;47;0.205;12.7356;3.9
16975309;2022-01-01 16:17:24;1;1;2022;16;17;24;20.51;91;0;23.91;9.21;47;0.202;12.7341;3.89
16975433;2022-01-01 16:22:44;1;1;2022;16;22;44;20.55;91;0;23.91;9.26;47;0.203;12.7341;3.89
16975561;2022-01-01 16:28:03;1;1;2022;16;28;3;20.69;90;0;23.89;9.21;47;0.203;12.7346;3.89
16975671;2022-01-01 16:33:23;1;1;2022;16;33;23;20.68;90;0;23.89;9.16;47;0.202;12.7344;3.89
16975794;2022-01-01 16:38:42;1;1;2022;16;38;42;20.65;90;0;23.86;9.21;47;0.203;12.734;3.89
16975924;2022-01-01 16:44:02;1;1;2022;16;44;2;20.64;90;0;23.89;9.31;47;0.204;12.7343;3.89
16976043;2022-01-01 16:49:21;1;1;2022;16;49;21;20.71;90;0;23.86;9.26;47;0.204;12.7346;3.89
16976160;2022-01-01 16:54:41;1;1;2022;16;54;41;20.66;90;0;23.84;9.29;47;0.204;12.7339;3.89
16976405;2022-01-01 17:05:26;1;1;2022;17;5;26;20.58;90;0;23.81;9.24;47;0.204;12.7332;3.89
16976523;2022-01-01 17:10:46;1;1;2022;17;10;46;20.51;91;0;23.81;9.21;47;0.203;12.7322;3.89
16976642;2022-01-01 17:16:05;1;1;2022;17;16;5;20.44;91;0;23.81;9.19;47;0.203;12.7329;3.89
16976756;2022-01-01 17:21:25;1;1;2022;17;21;25;20.4;91;0;23.81;9.09;47;0.201;12.7331;3.89
16976889;2022-01-01 17:26:45;1;1;2022;17;26;45;20.37;91;0;23.81;9.11;47;0.201;12.7332;3.89
16977012;2022-01-01 17:32:04;1;1;2022;17;32;4;20.35;91;0;23.79;9.24;47;0.204;12.7333;3.89
16977141;2022-01-01 17:37:24;1;1;2022;17;37;24;20.37;91;0;23.76;9.21;47;0.203;12.733;3.89
16977269;2022-01-01 17:42:49;1;1;2022;17;42;49;20.35;91;0;23.76;9.14;47;0.202;12.7332;3.89
16977654;2022-01-01 17:59:01;1;1;2022;17;59;1;20.25;92;0;23.73;9.21;47;0.204;12.7333;3.89
16977780;2022-01-01 18:04:25;1;1;2022;18;4;25;20.24;92;0;23.73;9.19;47;0.203;12.7333;3.89
16977919;2022-01-01 18:09:45;1;1;2022;18;9;45;20.2;92;0;23.73;9.29;47;0.205;12.733;3.89
16978048;2022-01-01 18:15:11;1;1;2022;18;15;11;20.21;92;0;23.73;9.14;46;0.202;12.733;3.89
16978183;2022-01-01 18:20:42;1;1;2022;18;20;42;20.2;92;0;23.71;9.31;46;0.206;12.7329;3.89
16978316;2022-01-01 18:26:02;1;1;2022;18;26;2;20.17;92;0;23.71;9.21;47;0.204;12.7331;3.89
16978592;2022-01-01 18:36:48;1;1;2022;18;36;48;20.11;92;0;23.68;9.19;47;0.204;12.7331;3.89
16978721;2022-01-01 18:42:08;1;1;2022;18;42;8;20.14;92;0;23.68;9.19;47;0.204;12.733;3.89
16978969;2022-01-01 18:52:53;1;1;2022;18;52;53;20.19;92;0;23.66;9.21;47;0.204;12.7331;3.89
16979091;2022-01-01 18:58:13;1;1;2022;18;58;13;20.22;92;0;23.61;9.19;47;0.204;12.7331;3.89
16979221;2022-01-01 19:03:33;1;1;2022;19;3;33;20.21;92;0;23.63;9.04;47;0.201;12.7329;3.89
16979346;2022-01-01 19:08:53;1;1;2022;19;8;53;20.18;92;0;23.63;9.24;46;0.205;12.733;3.89
16979465;2022-01-01 19:14:13;1;1;2022;19;14;13;20.21;92;0;23.63;9.26;46;0.205;12.7329;3.89
16979583;2022-01-01 19:19:33;1;1;2022;19;19;33;20.28;92;0;23.66;9.11;46;0.202;12.7327;3.89
16979704;2022-01-01 19:24:52;1;1;2022;19;24;52;20.19;92;0;23.61;9.16;47;0.204;12.7326;3.89
16979826;2022-01-01 19:30:12;1;1;2022;19;30;12;20.11;93;0;23.61;9.33;47;0.207;12.7328;3.89
16979940;2022-01-01 19:35:32;1;1;2022;19;35;32;20.07;93;0;23.63;9.16;47;0.203;12.733;3.89
16980186;2022-01-01 19:46:12;1;1;2022;19;46;12;20.1;93;0;23.58;9.26;47;0.206;12.733;3.89
16980313;2022-01-01 19:51:31;1;1;2022;19;51;31;20.16;93;0;23.56;9.16;47;0.204;12.733;3.89
16980566;2022-01-01 20:02:25;1;1;2022;20;2;25;20.16;93;0;23.56;9.24;47;0.205;12.7329;3.89
16980692;2022-01-01 20:07:52;1;1;2022;20;7;52;20.2;93;0;23.53;9.19;47;0.205;12.7327;3.89
16980820;2022-01-01 20:13:12;1;1;2022;20;13;12;20.24;93;0;23.56;9.14;46;0.204;12.7325;3.89
16981442;2022-01-01 20:40:09;1;1;2022;20;40;9;20.51;92;0;23.45;9.21;47;0.206;12.7315;3.89
16981571;2022-01-01 20:45:29;1;1;2022;20;45;29;20.63;92;0;23.51;9.09;46;0.203;12.7309;3.89
16981699;2022-01-01 20:50:48;1;1;2022;20;50;48;20.83;92;0;23.51;9.14;46;0.204;12.7305;3.89
16981813;2022-01-01 20:56:08;1;1;2022;20;56;8;20.83;92;0;23.45;9.29;47;0.207;12.7305;3.89
16981938;2022-01-01 21:01:27;1;1;2022;21;1;27;20.62;92;0;23.45;9.29;46;0.207;12.7306;3.89
16982186;2022-01-01 21:12:13;1;1;2022;21;12;13;20.43;93;0;23.45;9.21;47;0.206;12.7307;3.89
16982318;2022-01-01 21:17:32;1;1;2022;21;17;32;20.31;93;0;23.45;9.21;46;0.206;12.731;3.89
16982445;2022-01-01 21:22:52;1;1;2022;21;22;52;20.22;93;0;23.43;9.19;47;0.205;12.7313;3.89
16982679;2022-01-01 21:33:31;1;1;2022;21;33;31;20.26;93;0;23.43;9.24;46;0.206;12.7315;3.89
16982800;2022-01-01 21:38:51;1;1;2022;21;38;51;20.24;94;0;23.4;9.11;46;0.204;12.7317;3.89
16982924;2022-01-01 21:44:11;1;1;2022;21;44;11;20.24;94;0;23.4;9.11;46;0.204;12.7315;3.89
16983046;2022-01-01 21:49:30;1;1;2022;21;49;30;20.26;94;0;23.4;9.06;46;0.203;12.7316;3.89
16983165;2022-01-01 21:54:56;1;1;2022;21;54;56;20.25;94;0;23.4;9.21;46;0.206;12.7316;3.89
16983298;2022-01-01 22:00:26;1;1;2022;22;0;26;20.22;94;0;23.4;9.16;46;0.205;12.7318;3.89
16983425;2022-01-01 22:05:47;1;1;2022;22;5;47;20.19;94;0;23.4;9.24;46;0.207;12.7319;3.89
16983669;2022-01-01 22:16:35;1;1;2022;22;16;35;20.15;94;0;23.38;9.26;46;0.207;12.7319;3.89
16983915;2022-01-01 22:27:14;1;1;2022;22;27;14;20.12;94;0;23.35;9.26;46;0.207;12.7321;3.89
16984040;2022-01-01 22:32:34;1;1;2022;22;32;34;20.06;95;0;23.4;9.24;46;0.207;12.7323;3.89
16984164;2022-01-01 22:37:54;1;1;2022;22;37;54;20.04;95;0;23.35;9.16;46;0.205;12.7324;3.89
16984791;2022-01-01 23:05:05;1;1;2022;23;5;5;19.98;95;20;23.3;9.24;47;0.207;12.7328;3.88
16984894;2022-01-01 23:10:25;1;1;2022;23;10;25;20.03;95;51;23.3;9.11;47;0.205;12.7327;3.88
16985125;2022-01-01 23:21:11;1;1;2022;23;21;11;20.02;95;198;23.35;9.21;47;0.206;12.7326;3.88
16985244;2022-01-01 23:26:31;1;1;2022;23;26;31;20.04;95;335;23.3;9.26;47;0.208;12.7325;3.88
16985497;2022-01-01 23:37:16;1;1;2022;23;37;16;20.18;95;631;23.28;9.21;47;0.207;12.7322;3.88
16985619;2022-01-01 23:42:36;1;1;2022;23;42;36;20.21;95;785;23.3;9.16;47;0.206;12.7319;3.88
16985745;2022-01-01 23:47:56;1;1;2022;23;47;56;20.31;95;975;23.25;9.19;47;0.207;12.7316;3.88
16985864;2022-01-01 23:53:15;1;1;2022;23;53;15;20.5;95;1362;23.25;9.21;47;0.207;12.731;3.88
16985987;2022-01-01 23:58:34;1;1;2022;23;58;34;20.64;94;952;23.25;9.29;48;0.209;12.7303;3.88
16986107;2022-01-02 00:03:54;1;2;2022;0;3;54;20.72;94;1709;23.25;9.06;48;0.204;12.7297;3.89
16986350;2022-01-02 00:14:32;1;2;2022;0;14;32;20.87;93;2183;23.25;9.19;47;0.207;12.7278;3.9
16986599;2022-01-02 00:25:16;1;2;2022;0;25;16;21.17;93;2616;23.2;9.31;47;0.209;12.7259;3.9
16986724;2022-01-02 00:30:34;1;2;2022;0;30;34;21.34;93;2888;23.23;9.21;47;0.207;12.725;3.91
16986846;2022-01-02 00:35:53;1;2;2022;0;35;53;21.7;92;2372;23.23;9.21;47;0.207;12.7236;3.91
16986974;2022-01-02 00:41:18;1;2;2022;0;41;18;22.01;91;2018;23.2;9.14;46;0.206;12.7217;3.91
16987097;2022-01-02 00:46:48;1;2;2022;0;46;48;22.13;91;2038;23.2;9.21;46;0.207;12.72;3.91
16987396;2022-01-02 00:52:06;1;2;2022;0;52;6;22.28;90;2043;23.2;9.11;46;0.205;12.7178;3.91
16987856;2022-01-02 00:57:23;1;2;2022;0;57;23;22.43;89;2108;23.2;9.24;46;0.208;12.7156;3.91
16989180;2022-01-02 01:13:23;1;2;2022;1;13;23;22.28;89;3726;23.17;9.29;47;0.209;12.7127;3.92
16989531;2022-01-02 01:18:41;1;2;2022;1;18;41;22.57;88;2285;23.17;9.21;47;0.208;12.7117;3.91
16989659;2022-01-02 01:23:59;1;2;2022;1;23;59;22.71;88;2535;23.2;9.14;46;0.206;12.7098;3.92
16989793;2022-01-02 01:29:17;1;2;2022;1;29;17;22.94;87;2816;23.17;9.14;47;0.206;12.7082;3.93
16989919;2022-01-02 01:34:35;1;2;2022;1;34;35;23.25;87;4096;23.15;9.16;47;0.207;12.7065;3.92
16990041;2022-01-02 01:39:53;1;2;2022;1;39;53;23.36;86;3020;23.15;9.29;46;0.209;12.7047;3.92
16990176;2022-01-02 01:45:10;1;2;2022;1;45;10;23.62;86;3847;23.15;9.19;46;0.207;12.7033;3.93
16990312;2022-01-02 01:50:28;1;2;2022;1;50;28;23.59;85;5542;23.17;9.09;46;0.205;12.7023;3.94
16990713;2022-01-02 02:06:32;1;2;2022;2;6;32;24.41;83;14264;23.15;9.21;46;0.208;12.6975;3.94
16990841;2022-01-02 02:11:49;1;2;2022;2;11;49;24.57;82;14209;23.15;9.11;46;0.206;12.696;3.94
16991216;2022-01-02 02:27:52;1;2;2022;2;27;52;24.68;82;7730;23.12;9.24;46;0.209;12.6934;3.9
16991361;2022-01-02 02:33:09;1;2;2022;2;33;9;25.05;80;29998;23.15;9.11;45;0.206;12.6922;3.9
16991482;2022-01-02 02:38:31;1;2;2022;2;38;31;25.01;80;17458;23.12;9.16;46;0.207;12.6912;3.9
16991610;2022-01-02 02:43:48;1;2;2022;2;43;48;25.47;80;28212;23.1;9.14;46;0.207;12.6892;3.9
16991867;2022-01-02 02:54:27;1;2;2022;2;54;27;25.47;77;28162;23.12;9.16;46;0.207;12.6872;3.9
16991991;2022-01-02 02:59:43;1;2;2022;2;59;43;25.86;77;28096;23.12;9.16;46;0.207;12.6877;3.9
16992117;2022-01-02 03:04:59;1;2;2022;3;4;59;25.79;77;29962;23.12;9.06;46;0.205;12.6861;3.9
16992252;2022-01-02 03:10:14;1;2;2022;3;10;14;26.24;76;9144;23.12;9.09;46;0.206;12.6852;3.9
16992519;2022-01-02 03:21:29;1;2;2022;3;21;29;26.53;75;31380;23.12;9.21;46;0.208;12.6831;3.9
16992659;2022-01-02 03:26:56;1;2;2022;3;26;56;26.66;73;7490;23.15;9.19;46;0.207;12.683;3.9
16992906;2022-01-02 03:37:45;1;2;2022;3;37;45;26.58;73;32316;23.12;9.16;46;0.207;12.6836;3.9
16993154;2022-01-02 03:48:16;1;2;2022;3;48;16;27.5;72;36988;23.15;9.16;46;0.207;12.6813;3.9
16993399;2022-01-02 03:59:11;1;2;2022;3;59;11;28.56;69;36122;23.17;9.16;46;0.207;12.6787;3.9
16993517;2022-01-02 04:04:38;1;2;2022;4;4;38;28.68;69;33930;23.17;9.16;46;0.207;12.68;3.9
16993625;2022-01-02 04:10:04;1;2;2022;4;10;4;28.02;68;35097;23.17;9.02;46;0.204;12.6805;3.9
16993742;2022-01-02 04:15:31;1;2;2022;4;15;31;27.7;68;33543;23.2;9.16;46;0.206;12.6812;3.9
16993875;2022-01-02 04:20:46;1;2;2022;4;20;46;27.86;67;34560;23.23;9.11;46;0.205;12.6801;3.9
16994006;2022-01-02 04:26:01;1;2;2022;4;26;1;28.32;67;36842;23.23;9.29;46;0.209;12.6795;3.9
16994118;2022-01-02 04:31:17;1;2;2022;4;31;17;28.5;66;27264;23.23;9.02;46;0.204;12.679;3.9
16994347;2022-01-02 04:41:47;1;2;2022;4;41;47;26.45;69;4978;23.25;9.14;46;0.206;12.6836;3.93
16994465;2022-01-02 04:47:02;1;2;2022;4;47;2;26.06;70;22384;23.28;9.14;46;0.205;12.687;3.9
16994593;2022-01-02 04:52:18;1;2;2022;4;52;18;26.18;70;12120;23.3;9.24;46;0.207;12.6881;3.9
16994723;2022-01-02 04:57:33;1;2;2022;4;57;33;26.54;70;6442;23.3;9.19;46;0.206;12.69;3.94
